고유번호,등록일시,은행코드,은행명
41363,20220527134529700000 ,288,카카오페이증권
41364,20220527214315700000 ,288,카카오페이증권
41365,20220527215906700000 ,288,카카오페이증권
41366,20220527174221700000 ,288,카카오페이증권
41367,20220527165245700000 ,288,카카오페이증권
41368,20220528230817600000 ,240,삼성증권
41369,20220528151123700000 ,240,삼성증권
41370,20220528124206700000 ,240,삼성증권
41371,20220528115338700000 ,247,NH투자증권
41372,20220528221436700000 ,247,NH투자증권
41373,20220528193941700000 ,267,대신증권
41374,20220528201123700000 ,267,대신증권
41375,20220528022945700000 ,267,대신증권
41376,20220528234232700000 ,267,대신증권
41377,20220528002140700000 ,269,한화투자증권
41378,20220528172759700000 ,271,토스증권
41379,20220528195037700000 ,278,신한금융투자
41380,20220528235855700000 ,278,신한금융투자
41381,20220528165052700000 ,288,카카오페이증권
41382,20220528001358700000 ,288,카카오페이증권
41383,20220528123126700000 ,288,카카오페이증권
41384,20220529010729400000 ,230,미래에셋증권
41385,20220529054046400000 ,230,미래에셋증권
41386,20220529173453400000 ,240,삼성증권
41387,20220529220539400000 ,240,삼성증권
41388,20220529215505400000 ,247,NH투자증권
41389,20220529171549400000 ,247,NH투자증권
41390,20220529211507400000 ,267,대신증권
41391,20220529215536400000 ,270,하나금융투자
41392,20220529192858400000 ,270,하나금융투자
41393,20220529165926400000 ,280,유진투자증권
41394,20220529170006400000 ,280,유진투자증권
41395,20220529111106500000 ,280,유진투자증권
41396,20220529013843500000 ,288,카카오페이증권
41397,20220529081043500000 ,288,카카오페이증권
41398,20220529130257500000 ,288,카카오페이증권
41399,20220529022518500000 ,288,카카오페이증권
41400,20220529111614500000 ,288,카카오페이증권
41401,20220529173302500000 ,288,카카오페이증권
41402,20220529170221500000 ,288,카카오페이증권
41403,20220530123320500000 ,226,KB증권(현대증권)
41404,20220530222021500000 ,226,KB증권(현대증권)
41405,20220530193041500000 ,230,미래에셋증권
41406,20220530195700500000 ,247,NH투자증권
41407,20220530142014500000 ,247,NH투자증권
41408,20220530152856500000 ,270,하나금융투자
41409,20220530212314500000 ,278,신한금융투자
41410,20220530001711500000 ,279,DB금융투자(동부증권)
41411,20220530210737500000 ,280,유진투자증권
41412,20220530181915500000 ,280,유진투자증권
41413,20220530005419500000 ,280,유진투자증권
41414,20220530011316500000 ,280,유진투자증권
41415,20220530101531500000 ,280,유진투자증권
41416,20220530021626600000 ,288,카카오페이증권
41417,20220530145845600000 ,288,카카오페이증권
41418,20220530183424600000 ,288,카카오페이증권
41419,20220530210817600000 ,288,카카오페이증권
41420,20220530225801600000 ,288,카카오페이증권
41421,20220530224700600000 ,288,카카오페이증권
41422,20220531173539500000 ,209,유안타증권
41423,20220531202209500000 ,226,KB증권(현대증권)
41424,20220531004934500000 ,230,미래에셋증권
41425,20220531104304500000 ,247,NH투자증권
41426,20220531112629500000 ,247,NH투자증권
41427,20220531184407500000 ,247,NH투자증권
41428,20220531222503500000 ,247,NH투자증권
41429,20220531170802500000 ,264,키움증권
41430,20220531150233500000 ,267,대신증권
41431,20220531150850500000 ,288,카카오페이증권
41432,20220531100046500000 ,288,카카오페이증권
41433,20220531064110500000 ,288,카카오페이증권
41434,20220531201326500000 ,288,카카오페이증권
41435,20220531201601500000 ,288,카카오페이증권
41436,20220531223209500000 ,288,카카오페이증권
41437,20220531064110500000 ,288,카카오페이증권
41438,20220531102539500000 ,288,카카오페이증권
41439,20220531095450500000 ,288,카카오페이증권
41483,20220531093142500000 ,278,신한금융투자
41485,20220530093144500000 ,278,신한금융투자
41491,20220531093149500000 ,278,신한금융투자
41501,20220530092921600000 ,288,카카오페이증권
41440,20220601173609300000 ,230,미래에셋증권
41441,20220601113236300000 ,247,NH투자증권
41442,20220601044514300000 ,247,NH투자증권
41443,20220601182708300000 ,247,NH투자증권
41444,20220601110722300000 ,269,한화투자증권
41445,20220601011857400000 ,278,신한금융투자
41446,20220601005943400000 ,278,신한금융투자
41447,20220601150240400000 ,278,신한금융투자
41448,20220601032851400000 ,288,카카오페이증권
41449,20220601032851400000 ,288,카카오페이증권
41450,20220601143103400000 ,291,신영증권
41451,20220602153549000000 ,247,NH투자증권
41452,20220602175146000000 ,247,NH투자증권
41453,20220602175717000000 ,247,NH투자증권
41454,20220602175146000000 ,247,NH투자증권
41455,20220602131159000000 ,247,NH투자증권
41456,20220602222126000000 ,265,이베스트투자증권
41457,20220602154458000000 ,267,대신증권
41458,20220602230618000000 ,271,토스증권
41459,20220602213537000000 ,271,토스증권
41460,20220602191346000000 ,278,신한금융투자
41461,20220602133056000000 ,278,신한금융투자
41462,20220602222038000000 ,280,유진투자증권
41463,20220602231347100000 ,280,유진투자증권
41464,20220602234707100000 ,280,유진투자증권
41465,20220602232449100000 ,280,유진투자증권
41466,20220602221224100000 ,280,유진투자증권
41467,20220602142739100000 ,280,유진투자증권
41468,20220602213505100000 ,288,카카오페이증권
41469,20220602094807100000 ,288,카카오페이증권
41470,20220602043354100000 ,288,카카오페이증권
41471,20220602183311100000 ,288,카카오페이증권
41472,20220602191836100000 ,288,카카오페이증권
41473,20220603174457500000 ,230,미래에셋증권
41474,20220603122044500000 ,230,미래에셋증권
41475,20220603183513500000 ,247,NH투자증권
41476,20220603230219500000 ,247,NH투자증권
41477,20220603124306500000 ,264,키움증권
41478,20220603124306500000 ,264,키움증권
41479,20220603093142500000 ,267,대신증권
41480,20220603161855500000 ,271,토스증권
41481,20220603110639500000 ,271,토스증권
41482,20220603003424500000 ,271,토스증권
41484,20220602093143500000 ,278,신한금융투자
41486,20220602093145500000 ,278,신한금융투자
41487,20220602093146500000 ,278,신한금융투자
41488,20220603093146500000 ,278,신한금융투자
41489,20220602093147500000 ,278,신한금융투자
41490,20220601093148500000 ,278,신한금융투자
41492,20220602093150500000 ,278,신한금융투자
41493,20220603021036500000 ,280,유진투자증권
41494,20220603031000600000 ,280,유진투자증권
41495,20220603181432600000 ,280,유진투자증권
41496,20220603195606600000 ,288,카카오페이증권
41497,20220603033318600000 ,288,카카오페이증권
41498,20220603140313600000 ,288,카카오페이증권
41499,20220603133033600000 ,288,카카오페이증권
41500,20220603092920600000 ,288,카카오페이증권
41502,20220604213852600000 ,226,KB증권(현대증권)
41503,20220604171623600000 ,230,미래에셋증권
41504,20220604034855600000 ,230,미래에셋증권
41505,20220604120100600000 ,230,미래에셋증권
41506,20220604140134600000 ,230,미래에셋증권
41507,20220604105542600000 ,240,삼성증권
41508,20220604020214600000 ,247,NH투자증권
41509,20220604170706600000 ,247,NH투자증권
41510,20220604122330600000 ,247,NH투자증권
41511,20220604223524600000 ,264,키움증권
41512,20220604092240600000 ,269,한화투자증권
41513,20220604094408600000 ,269,한화투자증권
41514,20220604094500600000 ,269,한화투자증권
41515,20220604084006600000 ,269,한화투자증권
41516,20220604072357700000 ,269,한화투자증권
41517,20220604223429700000 ,269,한화투자증권
41518,20220604130545700000 ,278,신한금융투자
41519,20220604164031700000 ,280,유진투자증권
41520,20220604051510700000 ,280,유진투자증권
41521,20220604202854700000 ,280,유진투자증권
41522,20220604201234700000 ,288,카카오페이증권
41523,20220604214911700000 ,288,카카오페이증권
41524,20220604220438700000 ,288,카카오페이증권
41525,20220604223956700000 ,288,카카오페이증권
41526,20220605214505200000 ,230,미래에셋증권
41527,20220605124524200000 ,230,미래에셋증권
41528,20220605232007200000 ,230,미래에셋증권
41529,20220605210247200000 ,240,삼성증권
41530,20220605220626200000 ,247,NH투자증권
41531,20220605203010200000 ,247,NH투자증권
41532,20220605005836200000 ,247,NH투자증권
41533,20220605010319200000 ,264,키움증권
41534,20220605010319200000 ,264,키움증권
41535,20220605181502200000 ,267,대신증권
41536,20220605144932200000 ,267,대신증권
41537,20220605192323300000 ,269,한화투자증권
41538,20220605154755300000 ,278,신한금융투자
41539,20220605161902300000 ,280,유진투자증권
41540,20220605002515300000 ,280,유진투자증권
41541,20220605145154300000 ,288,카카오페이증권
41542,20220605165110300000 ,288,카카오페이증권
41543,20220605143852300000 ,288,카카오페이증권
41544,20220605205204300000 ,295,우리종합금융
41545,20220606104402000000 ,247,NH투자증권
41546,20220606032720000000 ,247,NH투자증권
41547,20220606021726000000 ,269,한화투자증권
41548,20220606150610000000 ,269,한화투자증권
41549,20220606201925000000 ,278,신한금융투자
41550,20220606185017000000 ,279,DB금융투자(동부증권)
41551,20220606213159000000 ,280,유진투자증권
41552,20220606215807000000 ,288,카카오페이증권
41553,20220606155521000000 ,288,카카오페이증권
41554,20220606213739000000 ,288,카카오페이증권
41555,20220607195554200000 ,225,IBK투자증권
41556,20220607192652200000 ,226,KB증권(현대증권)
41557,20220607144918200000 ,240,삼성증권
41558,20220607213639200000 ,247,NH투자증권
41559,20220607200924200000 ,247,NH투자증권
41560,20220607131139200000 ,264,키움증권
41561,20220607145139200000 ,267,대신증권
41562,20220607095939200000 ,269,한화투자증권
41563,20220607201821200000 ,269,한화투자증권
41564,20220607201821200000 ,269,한화투자증권
41565,20220607095939200000 ,269,한화투자증권
41566,20220607084022200000 ,270,하나금융투자
41567,20220607145241200000 ,271,토스증권
41568,20220607162801300000 ,271,토스증권
41569,20220607123759300000 ,280,유진투자증권
41570,20220607110238300000 ,280,유진투자증권
41571,20220607103842300000 ,280,유진투자증권
41572,20220607115923300000 ,280,유진투자증권
41573,20220607115942300000 ,280,유진투자증권
41574,20220607123759300000 ,280,유진투자증권
41575,20220607113436300000 ,280,유진투자증권
41576,20220607113251300000 ,280,유진투자증권
41577,20220607145223300000 ,280,유진투자증권
41578,20220607134204300000 ,280,유진투자증권
41579,20220607124354300000 ,280,유진투자증권
41580,20220607180034300000 ,280,유진투자증권
41581,20220607164338300000 ,280,유진투자증권
41582,20220607034123300000 ,288,카카오페이증권
41583,20220608113119900000 ,226,KB증권(현대증권)
41584,20220608193806900000 ,230,미래에셋증권
41585,20220608234105900000 ,230,미래에셋증권
41586,20220608125530900000 ,243,한국투자증권
41587,20220608114957000000 ,247,NH투자증권
41588,20220608152338000000 ,247,NH투자증권
41589,20220608213126000000 ,247,NH투자증권
41590,20220608082900000000 ,269,한화투자증권
41591,20220608063451000000 ,270,하나금융투자
41592,20220608104833000000 ,278,신한금융투자
41593,20220608105320000000 ,280,유진투자증권
41594,20220608121632000000 ,280,유진투자증권
41595,20220608174827000000 ,280,유진투자증권
41596,20220608164108000000 ,288,카카오페이증권
41597,20220608202418000000 ,288,카카오페이증권
41598,20220608134819000000 ,288,카카오페이증권
41599,20220608231907000000 ,288,카카오페이증권
41600,20220609113505700000 ,226,KB증권(현대증권)
41601,20220609112438700000 ,226,KB증권(현대증권)
41602,20220609215051700000 ,240,삼성증권
41603,20220609235235700000 ,240,삼성증권
41604,20220609085819700000 ,243,한국투자증권
41605,20220609085819700000 ,243,한국투자증권
41606,20220609234257700000 ,247,NH투자증권
41607,20220609230234700000 ,247,NH투자증권
41608,20220609235517700000 ,247,NH투자증권
41609,20220609121026700000 ,247,NH투자증권
41610,20220609154300700000 ,247,NH투자증권
41611,20220609084513700000 ,247,NH투자증권
41612,20220609193419700000 ,247,NH투자증권
41613,20220609012100700000 ,247,NH투자증권
41614,20220609184814700000 ,264,키움증권
41615,20220609124426700000 ,270,하나금융투자
41616,20220609165047700000 ,271,토스증권
41617,20220609143029700000 ,278,신한금융투자
41618,20220609181453700000 ,278,신한금융투자
41619,20220609194220700000 ,278,신한금융투자
41620,20220609155015700000 ,280,유진투자증권
41621,20220609144944700000 ,280,유진투자증권
41622,20220609101814700000 ,280,유진투자증권
41623,20220609232213700000 ,280,유진투자증권
41624,20220609064106700000 ,288,카카오페이증권
41625,20220609203541700000 ,288,카카오페이증권
41626,20220609205845700000 ,295,우리종합금융
41627,20220606095447900000 ,226,KB증권(현대증권)
41628,20220607095448900000 ,226,KB증권(현대증권)
41629,20220606095449900000 ,226,KB증권(현대증권)
41630,20220610161415900000 ,230,미래에셋증권
41631,20220610191020900000 ,240,삼성증권
41632,20220609095446900000 ,240,삼성증권
41633,20220610093726900000 ,240,삼성증권
41634,20220606095450900000 ,247,NH투자증권
41635,20220610163617900000 ,247,NH투자증권
41636,20220610095758900000 ,247,NH투자증권
41637,20220610122939900000 ,247,NH투자증권
41638,20220610205854900000 ,247,NH투자증권
41639,20220610223002900000 ,247,NH투자증권
41640,20220610115129900000 ,264,키움증권
41641,20220610114309000000 ,267,대신증권
41642,20220610220752000000 ,267,대신증권
41643,20220610090943000000 ,267,대신증권
41644,20220610231117000000 ,269,한화투자증권
41645,20220610173306000000 ,278,신한금융투자
41646,20220609095453000000 ,278,신한금융투자
41647,20220607095454000000 ,278,신한금융투자
41648,20220606095454000000 ,278,신한금융투자
41649,20220606095455000000 ,278,신한금융투자
41650,20220610124503000000 ,278,신한금융투자
41651,20220609095446000000 ,279,DB금융투자(동부증권)
41652,20220610075415000000 ,280,유진투자증권
41653,20220610230036000000 ,288,카카오페이증권
41654,20220610222851000000 ,288,카카오페이증권
41655,20220610014752000000 ,288,카카오페이증권
41656,20220610095232000000 ,288,카카오페이증권
41657,20220611113830400000 ,230,미래에셋증권
41658,20220611202758400000 ,230,미래에셋증권
41659,20220611161701400000 ,230,미래에셋증권
41660,20220611161701400000 ,230,미래에셋증권
41661,20220611192002500000 ,240,삼성증권
41662,20220611103736500000 ,247,NH투자증권
41663,20220611025625500000 ,265,이베스트투자증권
41664,20220611140501500000 ,265,이베스트투자증권
41665,20220611171540500000 ,265,이베스트투자증권
41666,20220611143634500000 ,267,대신증권
41667,20220611165134500000 ,271,토스증권
41668,20220611191859500000 ,288,카카오페이증권
41669,20220611035510500000 ,288,카카오페이증권
41670,20220611230714500000 ,291,신영증권
41671,20220612064325400000 ,226,KB증권(현대증권)
41672,20220612152735400000 ,226,KB증권(현대증권)
41673,20220612123543400000 ,230,미래에셋증권
41674,20220612122012400000 ,230,미래에셋증권
41675,20220612013036400000 ,230,미래에셋증권
41676,20220612135716400000 ,230,미래에셋증권
41677,20220612063538400000 ,230,미래에셋증권
41678,20220612222831400000 ,230,미래에셋증권
41679,20220612124715400000 ,240,삼성증권
41680,20220612015922500000 ,247,NH투자증권
41681,20220612095143500000 ,247,NH투자증권
41682,20220612024706500000 ,247,NH투자증권
41683,20220612195233500000 ,247,NH투자증권
41684,20220612113833500000 ,261,교보증권
41685,20220612113833500000 ,261,교보증권
41686,20220612021618500000 ,267,대신증권
41687,20220612183006500000 ,267,대신증권
41688,20220612182240500000 ,271,토스증권
41689,20220612140731500000 ,278,신한금융투자
41690,20220612214829500000 ,280,유진투자증권
41691,20220612192916500000 ,288,카카오페이증권
41692,20220612191322500000 ,288,카카오페이증권
41693,20220612074703500000 ,288,카카오페이증권
41694,20220612083159500000 ,288,카카오페이증권
41695,20220612080206500000 ,288,카카오페이증권
41696,20220612002020500000 ,288,카카오페이증권
41697,20220612200600500000 ,288,카카오페이증권
41698,20220612223319500000 ,288,카카오페이증권
41699,20220613182903200000 ,226,KB증권(현대증권)
41700,20220613235059200000 ,230,미래에셋증권
41701,20220613170129200000 ,230,미래에셋증권
41702,20220613154630200000 ,230,미래에셋증권
41703,20220613213213200000 ,240,삼성증권
41704,20220613013801200000 ,247,NH투자증권
41705,20220613223415200000 ,264,키움증권
41706,20220613185714200000 ,270,하나금융투자
41707,20220613015817200000 ,270,하나금융투자
41708,20220613005848200000 ,271,토스증권
41709,20220613232344200000 ,271,토스증권
41710,20220613232344200000 ,271,토스증권
41711,20220613182938200000 ,271,토스증권
41712,20220613100336200000 ,278,신한금융투자
41713,20220613120948200000 ,278,신한금융투자
41714,20220613002723200000 ,288,카카오페이증권
41715,20220613111034200000 ,288,카카오페이증권
41716,20220613211623200000 ,288,카카오페이증권
41717,20220614215732400000 ,230,미래에셋증권
41718,20220614120036400000 ,230,미래에셋증권
41719,20220614055935400000 ,230,미래에셋증권
41720,20220614131932400000 ,230,미래에셋증권
41721,20220614121444400000 ,230,미래에셋증권
41722,20220614233620400000 ,230,미래에셋증권
41723,20220614125354400000 ,247,NH투자증권
41724,20220614132337400000 ,247,NH투자증권
41725,20220614012424400000 ,264,키움증권
41726,20220614192230400000 ,264,키움증권
41727,20220614145530400000 ,264,키움증권
41728,20220614231646500000 ,264,키움증권
41729,20220614192230500000 ,264,키움증권
41730,20220614230232500000 ,264,키움증권
41731,20220614235407500000 ,267,대신증권
41732,20220614185411500000 ,267,대신증권
41733,20220614094603500000 ,267,대신증권
41734,20220614181335500000 ,270,하나금융투자
41735,20220614003229500000 ,271,토스증권
41736,20220614204327500000 ,271,토스증권
41737,20220614213039500000 ,271,토스증권
41738,20220614212455500000 ,271,토스증권
41739,20220614085252500000 ,271,토스증권
41740,20220614222455500000 ,271,토스증권
41741,20220614192129500000 ,280,유진투자증권
41742,20220614193134500000 ,280,유진투자증권
41743,20220614192129500000 ,280,유진투자증권
41744,20220614152533500000 ,280,유진투자증권
41745,20220614194148500000 ,288,카카오페이증권
41746,20220614190419600000 ,288,카카오페이증권
41747,20220614142045600000 ,288,카카오페이증권
41748,20220614160624600000 ,288,카카오페이증권
41749,20220614212543600000 ,288,카카오페이증권
41750,20220615135114700000 ,230,미래에셋증권
41751,20220615150235700000 ,230,미래에셋증권
41752,20220615003548700000 ,230,미래에셋증권
41753,20220615213735700000 ,240,삼성증권
41754,20220615032105700000 ,243,한국투자증권
41755,20220615061953700000 ,243,한국투자증권
41756,20220615060528700000 ,243,한국투자증권
41757,20220615072612700000 ,247,NH투자증권
41758,20220615004739700000 ,264,키움증권
41759,20220615122011800000 ,264,키움증권
41760,20220615180504800000 ,267,대신증권
41761,20220615155004800000 ,270,하나금융투자
41762,20220615223047800000 ,270,하나금융투자
41763,20220615225612800000 ,271,토스증권
41764,20220615123600800000 ,271,토스증권
41765,20220615105401800000 ,271,토스증권
41766,20220615064145800000 ,271,토스증권
41767,20220615114738800000 ,278,신한금융투자
41768,20220615161344800000 ,288,카카오페이증권
41769,20220615033846800000 ,288,카카오페이증권
41770,20220615135342800000 ,288,카카오페이증권
41771,20220615140256800000 ,288,카카오페이증권
41772,20220615160550800000 ,288,카카오페이증권
41773,20220616162936600000 ,226,KB증권(현대증권)
41774,20220616000249600000 ,230,미래에셋증권
41775,20220616112212600000 ,230,미래에셋증권
41776,20220616141427600000 ,240,삼성증권
41777,20220616083806600000 ,247,NH투자증권
41778,20220616140119600000 ,261,교보증권
41779,20220616153513600000 ,261,교보증권
41780,20220616051611600000 ,264,키움증권
41781,20220616043140600000 ,264,키움증권
41782,20220616061613600000 ,264,키움증권
41783,20220616172607600000 ,264,키움증권
41784,20220616201515600000 ,265,이베스트투자증권
41785,20220616201455600000 ,266,SK증권
41786,20220616185811600000 ,266,SK증권
41787,20220616222315600000 ,267,대신증권
41788,20220616162440600000 ,271,토스증권
41789,20220616132239600000 ,271,토스증권
41790,20220616230056600000 ,271,토스증권
41791,20220616230056600000 ,271,토스증권
41792,20220616162440700000 ,271,토스증권
41793,20220616200428700000 ,271,토스증권
41794,20220616103135700000 ,271,토스증권
41795,20220616220915700000 ,271,토스증권
41796,20220616000646700000 ,278,신한금융투자
41797,20220616000506700000 ,288,카카오페이증권
41798,20220616111614700000 ,288,카카오페이증권
41799,20220616135414700000 ,288,카카오페이증권
41800,20220616200940700000 ,288,카카오페이증권
41801,20220616023005700000 ,288,카카오페이증권
41802,20220616022414700000 ,288,카카오페이증권
41803,20220616225743700000 ,288,카카오페이증권
41804,20220616225743700000 ,288,카카오페이증권
41805,20220616102752700000 ,288,카카오페이증권
41806,20220616191211700000 ,288,카카오페이증권
41807,20220616135414700000 ,288,카카오페이증권
41808,20220617192349300000 ,226,KB증권(현대증권)
41809,20220617153027300000 ,226,KB증권(현대증권)
41810,20220617142825300000 ,226,KB증권(현대증권)
41811,20220617154758300000 ,230,미래에셋증권
41812,20220616091943300000 ,240,삼성증권
41813,20220615091944300000 ,240,삼성증권
41814,20220616091944300000 ,247,NH투자증권
41815,20220617061047400000 ,247,NH투자증권
41816,20220617060218400000 ,247,NH투자증권
41817,20220617060218400000 ,247,NH투자증권
41818,20220617061047400000 ,247,NH투자증권
41819,20220617191608400000 ,264,키움증권
41820,20220617213120400000 ,264,키움증권
41821,20220617091942400000 ,264,키움증권
41822,20220617170413400000 ,266,SK증권
41823,20220617085728400000 ,267,대신증권
41824,20220617085728400000 ,267,대신증권
41825,20220617022327400000 ,269,한화투자증권
41826,20220617230038400000 ,270,하나금융투자
41827,20220617232202400000 ,270,하나금융투자
41828,20220617222712400000 ,270,하나금융투자
41829,20220617210821400000 ,271,토스증권
41830,20220617014143400000 ,271,토스증권
41831,20220617115509400000 ,271,토스증권
41832,20220614091948400000 ,278,신한금융투자
41833,20220613091948400000 ,278,신한금융투자
41834,20220616091613400000 ,288,카카오페이증권
41835,20220615091614400000 ,288,카카오페이증권
41836,20220615091614400000 ,288,카카오페이증권
41837,20220617143601400000 ,288,카카오페이증권
41838,20220617021705400000 ,288,카카오페이증권
41839,20220617013703400000 ,288,카카오페이증권
41840,20220617013703400000 ,288,카카오페이증권
41841,20220617234518400000 ,288,카카오페이증권
41842,20220618151354700000 ,226,KB증권(현대증권)
41843,20220618194255700000 ,226,KB증권(현대증권)
41844,20220618220018700000 ,226,KB증권(현대증권)
41845,20220618134817700000 ,230,미래에셋증권
41846,20220618164452700000 ,240,삼성증권
41847,20220618122635700000 ,240,삼성증권
41848,20220618114433700000 ,247,NH투자증권
41849,20220618234634700000 ,247,NH투자증권
41850,20220618140138800000 ,247,NH투자증권
41851,20220618222350800000 ,261,교보증권
41852,20220618151758800000 ,261,교보증권
41853,20220618010531800000 ,264,키움증권
41854,20220618090108800000 ,265,이베스트투자증권
41855,20220618200753800000 ,267,대신증권
41856,20220618114820800000 ,269,한화투자증권
41857,20220618153036800000 ,269,한화투자증권
41858,20220618152016800000 ,270,하나금융투자
41859,20220618152414800000 ,270,하나금융투자
41860,20220618182317800000 ,270,하나금융투자
41861,20220618192337800000 ,271,토스증권
41862,20220618235712800000 ,271,토스증권
41863,20220618141608800000 ,271,토스증권
41864,20220618142433800000 ,271,토스증권
41865,20220618192337800000 ,271,토스증권
41866,20220618135956800000 ,271,토스증권
41867,20220618235712800000 ,271,토스증권
41868,20220618235715800000 ,271,토스증권
41869,20220618154506800000 ,278,신한금융투자
41870,20220618002359800000 ,278,신한금융투자
41871,20220618200212800000 ,278,신한금융투자
41872,20220618115216800000 ,280,유진투자증권
41873,20220618204327800000 ,288,카카오페이증권
41874,20220618231223900000 ,288,카카오페이증권
41875,20220618121243900000 ,288,카카오페이증권
41876,20220618122342900000 ,288,카카오페이증권
41877,20220618170634900000 ,295,우리종합금융
41878,20220619213205600000 ,225,IBK투자증권
41879,20220619193430600000 ,225,IBK투자증권
41880,20220619205549600000 ,226,KB증권(현대증권)
41881,20220619211448600000 ,226,KB증권(현대증권)
41882,20220619154644600000 ,226,KB증권(현대증권)
41883,20220619132300600000 ,226,KB증권(현대증권)
41884,20220619122925600000 ,226,KB증권(현대증권)
41885,20220619183359600000 ,226,KB증권(현대증권)
41886,20220619132300600000 ,226,KB증권(현대증권)
41887,20220619140150600000 ,230,미래에셋증권
41888,20220619202528600000 ,230,미래에셋증권
41889,20220619082941600000 ,230,미래에셋증권
41890,20220619074443600000 ,230,미래에셋증권
41891,20220619222203600000 ,230,미래에셋증권
41892,20220619203025600000 ,230,미래에셋증권
41893,20220619233023600000 ,240,삼성증권
41894,20220619102724600000 ,240,삼성증권
41895,20220619183947600000 ,240,삼성증권
41896,20220619112921600000 ,240,삼성증권
41897,20220619230151600000 ,247,NH투자증권
41898,20220619222137600000 ,247,NH투자증권
41899,20220619104316600000 ,261,교보증권
41900,20220619145047600000 ,264,키움증권
41901,20220619160935600000 ,265,이베스트투자증권
41902,20220619201915600000 ,266,SK증권
41903,20220619191409700000 ,266,SK증권
41904,20220619213456700000 ,266,SK증권
41905,20220619155335700000 ,267,대신증권
41906,20220619043103700000 ,267,대신증권
41907,20220619174857700000 ,270,하나금융투자
41908,20220619212008700000 ,271,토스증권
41909,20220619212723700000 ,271,토스증권
41910,20220619162753700000 ,271,토스증권
41911,20220619111038700000 ,271,토스증권
41912,20220619050112700000 ,271,토스증권
41913,20220619022533700000 ,288,카카오페이증권
41914,20220619101216700000 ,288,카카오페이증권
41915,20220619083231700000 ,288,카카오페이증권
41916,20220619135437700000 ,288,카카오페이증권
41917,20220619123743700000 ,288,카카오페이증권
41918,20220619122147700000 ,288,카카오페이증권
41919,20220619113555700000 ,288,카카오페이증권
41920,20220619220144700000 ,288,카카오페이증권
41921,20220619202138700000 ,288,카카오페이증권
41922,20220620200945000000 ,226,KB증권(현대증권)
41923,20220620142633000000 ,226,KB증권(현대증권)
41924,20220620112442000000 ,226,KB증권(현대증권)
41925,20220620232915000000 ,230,미래에셋증권
41926,20220620202332000000 ,243,한국투자증권
41927,20220620011714000000 ,243,한국투자증권
41928,20220620012954000000 ,243,한국투자증권
41929,20220620013510000000 ,243,한국투자증권
41930,20220620162951000000 ,247,NH투자증권
41931,20220620034416000000 ,264,키움증권
41932,20220620010124000000 ,264,키움증권
41933,20220620223018000000 ,264,키움증권
41934,20220620204527000000 ,267,대신증권
41935,20220620194413100000 ,267,대신증권
41936,20220620202528100000 ,267,대신증권
41937,20220620134024100000 ,271,토스증권
41938,20220620211350100000 ,271,토스증권
41939,20220620121802100000 ,271,토스증권
41940,20220620032429100000 ,278,신한금융투자
41941,20220620094851100000 ,288,카카오페이증권
41942,20220620095415100000 ,288,카카오페이증권
41943,20220620150448100000 ,288,카카오페이증권
41944,20220620154505100000 ,288,카카오페이증권
41945,20220620021639100000 ,288,카카오페이증권
41946,20220620094404100000 ,288,카카오페이증권
41947,20220621003552300000 ,226,KB증권(현대증권)
41948,20220621044355300000 ,226,KB증권(현대증권)
41949,20220621055750300000 ,226,KB증권(현대증권)
41950,20220621230256300000 ,226,KB증권(현대증권)
41951,20220621135241300000 ,230,미래에셋증권
41952,20220621003034300000 ,247,NH투자증권
41953,20220621164012300000 ,247,NH투자증권
41954,20220621192258300000 ,247,NH투자증권
41955,20220621192258300000 ,247,NH투자증권
41956,20220621153516300000 ,247,NH투자증권
41957,20220621225325300000 ,264,키움증권
41958,20220621010740400000 ,266,SK증권
41959,20220621020147400000 ,266,SK증권
41960,20220621020527400000 ,266,SK증권
41961,20220621020804400000 ,266,SK증권
41962,20220621021146400000 ,266,SK증권
41963,20220621172324400000 ,270,하나금융투자
41964,20220621015723400000 ,271,토스증권
41965,20220621020427400000 ,271,토스증권
41966,20220621224713400000 ,271,토스증권
41967,20220621224205400000 ,288,카카오페이증권
41968,20220621051238400000 ,288,카카오페이증권
41969,20220621101809400000 ,288,카카오페이증권
41970,20220621140244400000 ,288,카카오페이증권
41971,20220621015507400000 ,288,카카오페이증권
41972,20220621011542400000 ,288,카카오페이증권
41973,20220621101326400000 ,288,카카오페이증권
41974,20220621135528400000 ,288,카카오페이증권
41975,20220621105858400000 ,288,카카오페이증권
41976,20220621171414400000 ,288,카카오페이증권
41977,20220622005008800000 ,226,KB증권(현대증권)
41978,20220622003508800000 ,226,KB증권(현대증권)
41979,20220622030836800000 ,226,KB증권(현대증권)
41980,20220622030836800000 ,226,KB증권(현대증권)
41981,20220622200415800000 ,226,KB증권(현대증권)
41982,20220622205252800000 ,226,KB증권(현대증권)
41983,20220622111814800000 ,226,KB증권(현대증권)
41984,20220622082510800000 ,226,KB증권(현대증권)
41985,20220622081931800000 ,226,KB증권(현대증권)
41986,20220622163820800000 ,230,미래에셋증권
41987,20220622021725800000 ,230,미래에셋증권
41988,20220622224805800000 ,261,교보증권
41989,20220622001152800000 ,264,키움증권
41990,20220622001152800000 ,264,키움증권
41991,20220622164622800000 ,271,토스증권
41992,20220622225141800000 ,271,토스증권
41993,20220622131540800000 ,278,신한금융투자
